일별,성별,연령대별,업종,카드이용건수(천건),Unnamed: 5,Unnamed: 6,Unnamed: 7
20190701,F,20대,M003_제과/커피/패스트푸드,371.1,,,
20190701,F,30대,M003_제과/커피/패스트푸드,310.3,,,
20190701,F,40대,M003_제과/커피/패스트푸드,286.3,,,
20190701,F,50대,M003_제과/커피/패스트푸드,166.9,,,
20190701,F,60대,M003_제과/커피/패스트푸드,51.8,,,
20190701,F,70대,M003_제과/커피/패스트푸드,13.5,,,
20190701,M,20대,M003_제과/커피/패스트푸드,300.8,,,
20190701,M,30대,M003_제과/커피/패스트푸드,284.9,,,
20190701,M,40대,M003_제과/커피/패스트푸드,224.9,,,
20190701,M,50대,M003_제과/커피/패스트푸드,131.7,,,
20190701,M,60대,M003_제과/커피/패스트푸드,43.8,,,
20190701,M,70대,M003_제과/커피/패스트푸드,15.3,,,
20190702,F,20대,M003_제과/커피/패스트푸드,381.0,,,
20190702,F,30대,M003_제과/커피/패스트푸드,320.0,,,
20190702,F,40대,M003_제과/커피/패스트푸드,297.6,,,
20190702,F,50대,M003_제과/커피/패스트푸드,173.0,,,
20190702,F,60대,M003_제과/커피/패스트푸드,52.5,,,
20190702,F,70대,M003_제과/커피/패스트푸드,13.0,,,
20190702,M,20대,M003_제과/커피/패스트푸드,302.5,,,
20190702,M,30대,M003_제과/커피/패스트푸드,288.7,,,
20190702,M,40대,M003_제과/커피/패스트푸드,229.8,,,
20190702,M,50대,M003_제과/커피/패스트푸드,135.5,,,
20190702,M,60대,M003_제과/커피/패스트푸드,43.7,,,
20190702,M,70대,M003_제과/커피/패스트푸드,15.1,,,
20190703,F,20대,M003_제과/커피/패스트푸드,374.0,,,
20190703,F,30대,M003_제과/커피/패스트푸드,321.0,,,
20190703,F,40대,M003_제과/커피/패스트푸드,297.9,,,
20190703,F,50대,M003_제과/커피/패스트푸드,172.5,,,
20190703,F,60대,M003_제과/커피/패스트푸드,53.3,,,
20190703,F,70대,M003_제과/커피/패스트푸드,13.6,,,
20190703,M,20대,M003_제과/커피/패스트푸드,294.2,,,
20190703,M,30대,M003_제과/커피/패스트푸드,289.0,,,
20190703,M,40대,M003_제과/커피/패스트푸드,231.3,,,
20190703,M,50대,M003_제과/커피/패스트푸드,135.6,,,
20190703,M,60대,M003_제과/커피/패스트푸드,43.8,,,
20190703,M,70대,M003_제과/커피/패스트푸드,15.4,,,
20190704,F,20대,M003_제과/커피/패스트푸드,376.5,,,
20190704,F,30대,M003_제과/커피/패스트푸드,316.9,,,
20190704,F,40대,M003_제과/커피/패스트푸드,293.0,,,
20190704,F,50대,M003_제과/커피/패스트푸드,170.1,,,
20190704,F,60대,M003_제과/커피/패스트푸드,51.7,,,
20190704,F,70대,M003_제과/커피/패스트푸드,13.2,,,
20190704,M,20대,M003_제과/커피/패스트푸드,295.9,,,
20190704,M,30대,M003_제과/커피/패스트푸드,294.0,,,
20190704,M,40대,M003_제과/커피/패스트푸드,231.6,,,
20190704,M,50대,M003_제과/커피/패스트푸드,138.3,,,
20190704,M,60대,M003_제과/커피/패스트푸드,44.4,,,
20190704,M,70대,M003_제과/커피/패스트푸드,15.2,,,
20190705,F,20대,M003_제과/커피/패스트푸드,409.6,,,
20190705,F,30대,M003_제과/커피/패스트푸드,343.4,,,
20190705,F,40대,M003_제과/커피/패스트푸드,308.8,,,
20190705,F,50대,M003_제과/커피/패스트푸드,179.3,,,
20190705,F,60대,M003_제과/커피/패스트푸드,53.1,,,
20190705,F,70대,M003_제과/커피/패스트푸드,13.0,,,
20190705,M,20대,M003_제과/커피/패스트푸드,326.7,,,
20190705,M,30대,M003_제과/커피/패스트푸드,322.6,,,
20190705,M,40대,M003_제과/커피/패스트푸드,256.0,,,
20190705,M,50대,M003_제과/커피/패스트푸드,147.8,,,
20190705,M,60대,M003_제과/커피/패스트푸드,46.0,,,
20190705,M,70대,M003_제과/커피/패스트푸드,15.5,,,
20190706,F,20대,M003_제과/커피/패스트푸드,415.0,,,
20190706,F,30대,M003_제과/커피/패스트푸드,357.9,,,
20190706,F,40대,M003_제과/커피/패스트푸드,338.0,,,
20190706,F,50대,M003_제과/커피/패스트푸드,185.6,,,
20190706,F,60대,M003_제과/커피/패스트푸드,53.6,,,
20190706,F,70대,M003_제과/커피/패스트푸드,12.9,,,
20190706,M,20대,M003_제과/커피/패스트푸드,363.0,,,
20190706,M,30대,M003_제과/커피/패스트푸드,399.9,,,
20190706,M,40대,M003_제과/커피/패스트푸드,320.2,,,
20190706,M,50대,M003_제과/커피/패스트푸드,172.3,,,
20190706,M,60대,M003_제과/커피/패스트푸드,50.3,,,
20190706,M,70대,M003_제과/커피/패스트푸드,15.2,,,
20190707,F,20대,M003_제과/커피/패스트푸드,367.9,,,
20190707,F,30대,M003_제과/커피/패스트푸드,301.9,,,
20190707,F,40대,M003_제과/커피/패스트푸드,287.4,,,
20190707,F,50대,M003_제과/커피/패스트푸드,164.9,,,
20190707,F,60대,M003_제과/커피/패스트푸드,45.6,,,
20190707,F,70대,M003_제과/커피/패스트푸드,11.3,,,
20190707,M,20대,M003_제과/커피/패스트푸드,345.0,,,
20190707,M,30대,M003_제과/커피/패스트푸드,359.8,,,
20190707,M,40대,M003_제과/커피/패스트푸드,290.7,,,
20190707,M,50대,M003_제과/커피/패스트푸드,158.4,,,
20190707,M,60대,M003_제과/커피/패스트푸드,46.8,,,
20190707,M,70대,M003_제과/커피/패스트푸드,12.9,,,
20190708,F,20대,M003_제과/커피/패스트푸드,362.0,,,
20190708,F,30대,M003_제과/커피/패스트푸드,299.9,,,
20190708,F,40대,M003_제과/커피/패스트푸드,272.3,,,
20190708,F,50대,M003_제과/커피/패스트푸드,164.2,,,
20190708,F,60대,M003_제과/커피/패스트푸드,50.2,,,
20190708,F,70대,M003_제과/커피/패스트푸드,13.0,,,
20190708,M,20대,M003_제과/커피/패스트푸드,287.1,,,
20190708,M,30대,M003_제과/커피/패스트푸드,277.1,,,
20190708,M,40대,M003_제과/커피/패스트푸드,215.6,,,
20190708,M,50대,M003_제과/커피/패스트푸드,127.9,,,
20190708,M,60대,M003_제과/커피/패스트푸드,43.0,,,
20190708,M,70대,M003_제과/커피/패스트푸드,14.9,,,
20190709,F,20대,M003_제과/커피/패스트푸드,367.8,,,
20190709,F,30대,M003_제과/커피/패스트푸드,308.6,,,
20190709,F,40대,M003_제과/커피/패스트푸드,281.6,,,
20190709,F,50대,M003_제과/커피/패스트푸드,168.5,,,
20190709,F,60대,M003_제과/커피/패스트푸드,52.5,,,
20190709,F,70대,M003_제과/커피/패스트푸드,13.0,,,
20190709,M,20대,M003_제과/커피/패스트푸드,286.2,,,
20190709,M,30대,M003_제과/커피/패스트푸드,277.0,,,
20190709,M,40대,M003_제과/커피/패스트푸드,221.6,,,
20190709,M,50대,M003_제과/커피/패스트푸드,134.2,,,
20190709,M,60대,M003_제과/커피/패스트푸드,44.6,,,
20190709,M,70대,M003_제과/커피/패스트푸드,15.2,,,
20190710,F,20대,M003_제과/커피/패스트푸드,342.0,,,
20190710,F,30대,M003_제과/커피/패스트푸드,278.6,,,
20190710,F,40대,M003_제과/커피/패스트푸드,260.5,,,
20190710,F,50대,M003_제과/커피/패스트푸드,157.4,,,
20190710,F,60대,M003_제과/커피/패스트푸드,47.9,,,
20190710,F,70대,M003_제과/커피/패스트푸드,12.3,,,
20190710,M,20대,M003_제과/커피/패스트푸드,267.4,,,
20190710,M,30대,M003_제과/커피/패스트푸드,257.2,,,
20190710,M,40대,M003_제과/커피/패스트푸드,208.8,,,
20190710,M,50대,M003_제과/커피/패스트푸드,125.8,,,
20190710,M,60대,M003_제과/커피/패스트푸드,40.8,,,
20190710,M,70대,M003_제과/커피/패스트푸드,13.7,,,
20190711,F,20대,M003_제과/커피/패스트푸드,373.1,,,
20190711,F,30대,M003_제과/커피/패스트푸드,306.1,,,
20190711,F,40대,M003_제과/커피/패스트푸드,282.9,,,
20190711,F,50대,M003_제과/커피/패스트푸드,167.3,,,
20190711,F,60대,M003_제과/커피/패스트푸드,51.4,,,
20190711,F,70대,M003_제과/커피/패스트푸드,12.5,,,
20190711,M,20대,M003_제과/커피/패스트푸드,294.0,,,
20190711,M,30대,M003_제과/커피/패스트푸드,285.4,,,
20190711,M,40대,M003_제과/커피/패스트푸드,222.5,,,
20190711,M,50대,M003_제과/커피/패스트푸드,134.0,,,
20190711,M,60대,M003_제과/커피/패스트푸드,43.8,,,
20190711,M,70대,M003_제과/커피/패스트푸드,15.6,,,
20190712,F,20대,M003_제과/커피/패스트푸드,395.8,,,
20190712,F,30대,M003_제과/커피/패스트푸드,334.6,,,
20190712,F,40대,M003_제과/커피/패스트푸드,294.7,,,
20190712,F,50대,M003_제과/커피/패스트푸드,173.1,,,
20190712,F,60대,M003_제과/커피/패스트푸드,51.8,,,
20190712,F,70대,M003_제과/커피/패스트푸드,13.0,,,
20190712,M,20대,M003_제과/커피/패스트푸드,309.0,,,
20190712,M,30대,M003_제과/커피/패스트푸드,307.5,,,
20190712,M,40대,M003_제과/커피/패스트푸드,241.6,,,
20190712,M,50대,M003_제과/커피/패스트푸드,140.8,,,
20190712,M,60대,M003_제과/커피/패스트푸드,46.7,,,
20190712,M,70대,M003_제과/커피/패스트푸드,15.0,,,
20190713,F,20대,M003_제과/커피/패스트푸드,403.5,,,
20190713,F,30대,M003_제과/커피/패스트푸드,352.7,,,
20190713,F,40대,M003_제과/커피/패스트푸드,342.4,,,
20190713,F,50대,M003_제과/커피/패스트푸드,185.2,,,
20190713,F,60대,M003_제과/커피/패스트푸드,52.0,,,
20190713,F,70대,M003_제과/커피/패스트푸드,13.1,,,
20190713,M,20대,M003_제과/커피/패스트푸드,350.8,,,
20190713,M,30대,M003_제과/커피/패스트푸드,385.0,,,
20190713,M,40대,M003_제과/커피/패스트푸드,317.9,,,
20190713,M,50대,M003_제과/커피/패스트푸드,170.1,,,
20190713,M,60대,M003_제과/커피/패스트푸드,51.4,,,
20190713,M,70대,M003_제과/커피/패스트푸드,15.2,,,
20190714,F,20대,M003_제과/커피/패스트푸드,373.5,,,
20190714,F,30대,M003_제과/커피/패스트푸드,303.3,,,
20190714,F,40대,M003_제과/커피/패스트푸드,292.8,,,
20190714,F,50대,M003_제과/커피/패스트푸드,167.2,,,
20190714,F,60대,M003_제과/커피/패스트푸드,46.7,,,
20190714,F,70대,M003_제과/커피/패스트푸드,11.4,,,
20190714,M,20대,M003_제과/커피/패스트푸드,349.4,,,
20190714,M,30대,M003_제과/커피/패스트푸드,361.2,,,
20190714,M,40대,M003_제과/커피/패스트푸드,294.0,,,
20190714,M,50대,M003_제과/커피/패스트푸드,161.0,,,
20190714,M,60대,M003_제과/커피/패스트푸드,47.2,,,
20190714,M,70대,M003_제과/커피/패스트푸드,14.0,,,
20190715,F,20대,M003_제과/커피/패스트푸드,348.9,,,
20190715,F,30대,M003_제과/커피/패스트푸드,288.0,,,
20190715,F,40대,M003_제과/커피/패스트푸드,262.8,,,
20190715,F,50대,M003_제과/커피/패스트푸드,159.1,,,
20190715,F,60대,M003_제과/커피/패스트푸드,49.7,,,
20190715,F,70대,M003_제과/커피/패스트푸드,12.7,,,
20190715,M,20대,M003_제과/커피/패스트푸드,280.8,,,
20190715,M,30대,M003_제과/커피/패스트푸드,268.6,,,
20190715,M,40대,M003_제과/커피/패스트푸드,208.5,,,
20190715,M,50대,M003_제과/커피/패스트푸드,125.4,,,
20190715,M,60대,M003_제과/커피/패스트푸드,41.4,,,
20190715,M,70대,M003_제과/커피/패스트푸드,14.5,,,
20190716,F,20대,M003_제과/커피/패스트푸드,372.4,,,
20190716,F,30대,M003_제과/커피/패스트푸드,311.6,,,
20190716,F,40대,M003_제과/커피/패스트푸드,283.7,,,
20190716,F,50대,M003_제과/커피/패스트푸드,168.3,,,
20190716,F,60대,M003_제과/커피/패스트푸드,53.1,,,
20190716,F,70대,M003_제과/커피/패스트푸드,13.6,,,
20190716,M,20대,M003_제과/커피/패스트푸드,292.6,,,
20190716,M,30대,M003_제과/커피/패스트푸드,286.9,,,
20190716,M,40대,M003_제과/커피/패스트푸드,223.0,,,
20190716,M,50대,M003_제과/커피/패스트푸드,134.4,,,
20190716,M,60대,M003_제과/커피/패스트푸드,44.6,,,
20190716,M,70대,M003_제과/커피/패스트푸드,15.1,,,
20190717,F,20대,M003_제과/커피/패스트푸드,377.0,,,
20190717,F,30대,M003_제과/커피/패스트푸드,315.0,,,
20190717,F,40대,M003_제과/커피/패스트푸드,286.3,,,
20190717,F,50대,M003_제과/커피/패스트푸드,169.7,,,
20190717,F,60대,M003_제과/커피/패스트푸드,51.1,,,
20190717,F,70대,M003_제과/커피/패스트푸드,13.5,,,
20190717,M,20대,M003_제과/커피/패스트푸드,296.7,,,
20190717,M,30대,M003_제과/커피/패스트푸드,288.4,,,
20190717,M,40대,M003_제과/커피/패스트푸드,227.4,,,
20190717,M,50대,M003_제과/커피/패스트푸드,135.7,,,
20190717,M,60대,M003_제과/커피/패스트푸드,44.3,,,
20190717,M,70대,M003_제과/커피/패스트푸드,15.5,,,
20190718,F,20대,M003_제과/커피/패스트푸드,376.9,,,
20190718,F,30대,M003_제과/커피/패스트푸드,312.7,,,
20190718,F,40대,M003_제과/커피/패스트푸드,292.8,,,
20190718,F,50대,M003_제과/커피/패스트푸드,172.8,,,
20190718,F,60대,M003_제과/커피/패스트푸드,51.9,,,
20190718,F,70대,M003_제과/커피/패스트푸드,13.3,,,
20190718,M,20대,M003_제과/커피/패스트푸드,295.2,,,
20190718,M,30대,M003_제과/커피/패스트푸드,289.3,,,
20190718,M,40대,M003_제과/커피/패스트푸드,228.9,,,
20190718,M,50대,M003_제과/커피/패스트푸드,137.0,,,
20190718,M,60대,M003_제과/커피/패스트푸드,45.0,,,
20190718,M,70대,M003_제과/커피/패스트푸드,15.1,,,
20190719,F,20대,M003_제과/커피/패스트푸드,400.0,,,
20190719,F,30대,M003_제과/커피/패스트푸드,333.3,,,
20190719,F,40대,M003_제과/커피/패스트푸드,309.5,,,
20190719,F,50대,M003_제과/커피/패스트푸드,178.3,,,
20190719,F,60대,M003_제과/커피/패스트푸드,52.3,,,
20190719,F,70대,M003_제과/커피/패스트푸드,13.3,,,
20190719,M,20대,M003_제과/커피/패스트푸드,318.0,,,
20190719,M,30대,M003_제과/커피/패스트푸드,314.9,,,
20190719,M,40대,M003_제과/커피/패스트푸드,252.1,,,
20190719,M,50대,M003_제과/커피/패스트푸드,147.9,,,
20190719,M,60대,M003_제과/커피/패스트푸드,46.2,,,
20190719,M,70대,M003_제과/커피/패스트푸드,15.1,,,
20190720,F,20대,M003_제과/커피/패스트푸드,382.1,,,
20190720,F,30대,M003_제과/커피/패스트푸드,323.9,,,
20190720,F,40대,M003_제과/커피/패스트푸드,314.2,,,
20190720,F,50대,M003_제과/커피/패스트푸드,176.2,,,
20190720,F,60대,M003_제과/커피/패스트푸드,49.7,,,
20190720,F,70대,M003_제과/커피/패스트푸드,12.2,,,
20190720,M,20대,M003_제과/커피/패스트푸드,334.5,,,
20190720,M,30대,M003_제과/커피/패스트푸드,363.5,,,
20190720,M,40대,M003_제과/커피/패스트푸드,296.4,,,
20190720,M,50대,M003_제과/커피/패스트푸드,164.8,,,
20190720,M,60대,M003_제과/커피/패스트푸드,49.4,,,
20190720,M,70대,M003_제과/커피/패스트푸드,14.1,,,
20190721,F,20대,M003_제과/커피/패스트푸드,354.3,,,
20190721,F,30대,M003_제과/커피/패스트푸드,289.8,,,
20190721,F,40대,M003_제과/커피/패스트푸드,278.9,,,
20190721,F,50대,M003_제과/커피/패스트푸드,161.8,,,
20190721,F,60대,M003_제과/커피/패스트푸드,45.7,,,
20190721,F,70대,M003_제과/커피/패스트푸드,10.7,,,
20190721,M,20대,M003_제과/커피/패스트푸드,332.3,,,
20190721,M,30대,M003_제과/커피/패스트푸드,349.5,,,
20190721,M,40대,M003_제과/커피/패스트푸드,281.4,,,
20190721,M,50대,M003_제과/커피/패스트푸드,157.0,,,
20190721,M,60대,M003_제과/커피/패스트푸드,45.4,,,
20190721,M,70대,M003_제과/커피/패스트푸드,13.3,,,
20190722,F,20대,M003_제과/커피/패스트푸드,370.5,,,
20190722,F,30대,M003_제과/커피/패스트푸드,316.7,,,
20190722,F,40대,M003_제과/커피/패스트푸드,293.4,,,
20190722,F,50대,M003_제과/커피/패스트푸드,168.5,,,
20190722,F,60대,M003_제과/커피/패스트푸드,52.0,,,
20190722,F,70대,M003_제과/커피/패스트푸드,13.8,,,
20190722,M,20대,M003_제과/커피/패스트푸드,289.7,,,
20190722,M,30대,M003_제과/커피/패스트푸드,285.0,,,
20190722,M,40대,M003_제과/커피/패스트푸드,230.2,,,
20190722,M,50대,M003_제과/커피/패스트푸드,135.3,,,
20190722,M,60대,M003_제과/커피/패스트푸드,44.3,,,
20190722,M,70대,M003_제과/커피/패스트푸드,15.2,,,
20190723,F,20대,M003_제과/커피/패스트푸드,377.5,,,
20190723,F,30대,M003_제과/커피/패스트푸드,318.5,,,
20190723,F,40대,M003_제과/커피/패스트푸드,301.6,,,
20190723,F,50대,M003_제과/커피/패스트푸드,174.9,,,
20190723,F,60대,M003_제과/커피/패스트푸드,54.0,,,
20190723,F,70대,M003_제과/커피/패스트푸드,13.6,,,
20190723,M,20대,M003_제과/커피/패스트푸드,286.6,,,
20190723,M,30대,M003_제과/커피/패스트푸드,289.4,,,
20190723,M,40대,M003_제과/커피/패스트푸드,237.2,,,
20190723,M,50대,M003_제과/커피/패스트푸드,140.5,,,
20190723,M,60대,M003_제과/커피/패스트푸드,45.2,,,
20190723,M,70대,M003_제과/커피/패스트푸드,15.6,,,
20190724,F,20대,M003_제과/커피/패스트푸드,363.9,,,
20190724,F,30대,M003_제과/커피/패스트푸드,310.0,,,
20190724,F,40대,M003_제과/커피/패스트푸드,295.4,,,
20190724,F,50대,M003_제과/커피/패스트푸드,173.1,,,
20190724,F,60대,M003_제과/커피/패스트푸드,51.5,,,
20190724,F,70대,M003_제과/커피/패스트푸드,13.0,,,
20190724,M,20대,M003_제과/커피/패스트푸드,284.0,,,
20190724,M,30대,M003_제과/커피/패스트푸드,283.6,,,
20190724,M,40대,M003_제과/커피/패스트푸드,234.5,,,
20190724,M,50대,M003_제과/커피/패스트푸드,136.5,,,
20190724,M,60대,M003_제과/커피/패스트푸드,43.7,,,
20190724,M,70대,M003_제과/커피/패스트푸드,14.7,,,
20190725,F,20대,M003_제과/커피/패스트푸드,357.9,,,
20190725,F,30대,M003_제과/커피/패스트푸드,305.8,,,
20190725,F,40대,M003_제과/커피/패스트푸드,289.0,,,
20190725,F,50대,M003_제과/커피/패스트푸드,166.4,,,
20190725,F,60대,M003_제과/커피/패스트푸드,51.6,,,
20190725,F,70대,M003_제과/커피/패스트푸드,12.9,,,
20190725,M,20대,M003_제과/커피/패스트푸드,276.3,,,
20190725,M,30대,M003_제과/커피/패스트푸드,281.4,,,
20190725,M,40대,M003_제과/커피/패스트푸드,230.9,,,
20190725,M,50대,M003_제과/커피/패스트푸드,135.1,,,
20190725,M,60대,M003_제과/커피/패스트푸드,44.6,,,
20190725,M,70대,M003_제과/커피/패스트푸드,15.5,,,
20190726,F,20대,M003_제과/커피/패스트푸드,369.0,,,
20190726,F,30대,M003_제과/커피/패스트푸드,311.5,,,
20190726,F,40대,M003_제과/커피/패스트푸드,291.2,,,
20190726,F,50대,M003_제과/커피/패스트푸드,168.7,,,
20190726,F,60대,M003_제과/커피/패스트푸드,51.3,,,
20190726,F,70대,M003_제과/커피/패스트푸드,12.7,,,
20190726,M,20대,M003_제과/커피/패스트푸드,289.2,,,
